,geometry,GmlID,OBJECTID,TOID,FeatureCode,Version,VersionDate,Theme,ThemeCount,CalculatedAreaValue,ChangeDate,ReasonForChange,ChangeHistoryCount,DescriptiveGroup,DescriptiveGroupCount,DescriptiveTerm,DescriptiveTermCount,Make,PhysicalLevel,PhysicalPresence,style_code,BHATopoAreaVersion,BHAProcessDate,AbsHMin,AbsH2,AbsHMax,RelH2,RelHMax,BHAConf,Shape_Length,Shape_Area,distance_to_point
68,"MULTIPOLYGON (((431240.5 266431.65, 431250.05 266417.8, 431254.15 266420.7, 431249.55 266427.6, 431248.15 266426.6, 431243.3 266433.6, 431240.5 266431.65)))",Topography_TopographicArea.81516153,81516153,osgb1000028203546,10021,4,12/11/2005,Buildings,1,71.316256,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,64.1,70.2,73.6,6.1,9.5,99.0,43.78665678,71.31624999,23.88493248888382
69,"MULTIPOLYGON (((431250.05 266417.8, 431240.5 266431.65, 431237.55 266429.6, 431236.385 266428.791, 431238.301 266426.037, 431241.186 266421.89, 431240.7 266421.55, 431245.5 266414.65, 431250.05 266417.8)))",Topography_TopographicArea.81516154,81516154,osgb1000028203547,10021,6,8/25/2021,Buildings,1,88.672506,8/24/2021,Modified,3,Building,1,null,0,Manmade,50,null,34,6.0,3/8/2023,64.2,70.1,73.2,5.9,9.0,99.0,44.77325876,88.672506,24.90080319987361
70,"MULTIPOLYGON (((431213.12 266394.087, 431214.45 266395.1, 431222.1 266400.9, 431216.95 266407.65, 431214.784 266410.525, 431211.1 266407.75, 431207.1 266404.75, 431209.199 266401.994, 431207.871 266400.982, 431204.153 266398.15, 431209.403 266391.256, 431213.12 266394.087)))",Topography_TopographicArea.81516158,81516158,osgb1000028203552,10021,5,5/8/2016,Buildings,1,171.186879,5/7/2016,Modified,2,Building,1,null,0,Manmade,50,null,34,5.0,3/8/2023,64.5,66.8,73.3,2.3,8.8,99.0,56.11951793,171.18687851,47.78391465754933
71,"MULTIPOLYGON (((431230.1 266405.25, 431220.45 266418.7, 431217.46 266416.507, 431218.55 266414.95, 431222.05 266409.95, 431220.3 266408.75, 431225.4 266401.95, 431230.1 266405.25)))",Topography_TopographicArea.81516159,81516159,osgb1000028203553,10021,5,5/8/2016,Buildings,1,79.63165,5/7/2016,Modified,2,Building,1,null,0,Manmade,50,null,34,5.0,3/8/2023,64.4,69.7,73.5,5.3,9.1,99.0,44.63033894,79.63165,39.83170847452995
72,"MULTIPOLYGON (((431230.1 266405.25, 431234.5 266408.3, 431229.5 266415, 431228.4 266414.25, 431223.4 266420.95, 431220.45 266418.7, 431230.1 266405.25)))",Topography_TopographicArea.81516160,81516160,osgb1000028203554,10021,4,12/11/2005,Buildings,1,75.452504,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,64.4,70.5,73.5,6.1,9.1,99.0,43.66895934,75.4525,35.79081586102912
73,"MULTIPOLYGON (((431229.3 266424.8, 431226.1 266422.55, 431230.95 266416.05, 431229.5 266415, 431234.5 266408.3, 431239.1 266411.55, 431233.05 266419.75, 431229.3 266424.8)))",Topography_TopographicArea.81516161,81516161,osgb1000028203555,10021,4,12/11/2005,Buildings,1,78.974992,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,64.3,70.1,73.4,5.8,9.1,99.0,44.28479961,78.97499999,31.998203074541355
74,"MULTIPOLYGON (((431243.5 266414.6, 431243.65 266414.7, 431238.95 266421.35, 431233.878 266428.04, 431232.55 266427.1, 431229.3 266424.8, 431233.05 266419.75, 431239.1 266411.55, 431243.5 266414.6)))",Topography_TopographicArea.81516162,81516162,osgb1000028203556,10021,5,5/8/2016,Buildings,1,92.97975,5/7/2016,Modified,2,Building,1,null,0,Manmade,50,null,34,5.0,3/8/2023,64.3,69.9,73.3,5.6,9.0,99.0,44.16149881,92.97974999,28.81735588143992
75,"MULTIPOLYGON (((431246.45 266370.6, 431249.68 266372.642, 431248.2 266375.114, 431247.4 266376.45, 431245.1 266380.05, 431243.55 266382.6, 431242.1 266384.9, 431233.2 266379.35, 431237.7 266373.65, 431240.15 266370.4, 431242.1 266367.85, 431246.45 266370.6)))",Topography_TopographicArea.81516194,81516194,osgb1000028203592,10021,5,9/4/2016,Buildings,1,140.37421,8/19/2016,Modified,2,Building,1,null,0,Manmade,50,null,34,5.0,3/8/2023,63.1,70.2,72.7,7.1,9.6,99.0,48.41219612,140.37421,32.96820437936506
76,"MULTIPOLYGON (((431252.35 266386.35, 431250.4 266385.1, 431249.75 266386.1, 431243.55 266382.6, 431245.1 266380.05, 431247.4 266376.45, 431248.2 266375.114, 431251.176 266376.805, 431250.407 266378.159, 431252.346 266379.26, 431254.446 266375.54, 431257.485 266377.256, 431256.5 266379, 431252.35 266386.35)))",Topography_TopographicArea.81516195,81516195,osgb1000028203593,10021,5,9/4/2016,Buildings,1,85.373673,8/19/2016,Modified,2,Building,1,null,0,Manmade,50,null,34,5.0,3/8/2023,62.9,69.0,72.3,6.1,9.4,99.0,44.85718813,85.3736735,23.949373687032864
77,"MULTIPOLYGON (((431252.35 266386.35, 431251.85 266387.2, 431249.75 266386.1, 431250.4 266385.1, 431252.35 266386.35)))",Topography_TopographicArea.81516196,81516196,osgb1000028203594,10021,4,12/11/2005,Buildings,1,2.548744,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,63.3,68.4,69.3,5.1,6.0,99.0,6.86574107,2.54875,23.753947040439407
78,"MULTIPOLYGON (((431295.7 266376.35, 431295.05 266377.15, 431293.75 266376.35, 431294 266375.35, 431295.7 266376.35)))",Topography_TopographicArea.81516197,81516197,osgb1000028203595,10021,4,12/11/2005,Buildings,1,1.755,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.8,64.6,64.9,2.8,3.1,99.0,5.56029486,1.755,35.57432360569844
79,"MULTIPOLYGON (((431294 266375.35, 431294.3 266374.35, 431296.3 266375.2, 431296.15 266375.8, 431295.7 266376.35, 431294 266375.35)))",Topography_TopographicArea.81516198,81516198,osgb1000028203596,10021,4,12/11/2005,Buildings,1,2.49876,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.8,64.5,64.9,2.7,3.1,99.0,6.51856969,2.49875,36.48623027942233
80,"MULTIPOLYGON (((431294.5 266373.55, 431295.95 266373.85, 431296.5 266373.95, 431296.3 266375.2, 431294.3 266374.35, 431294.5 266373.55)))",Topography_TopographicArea.81516199,81516199,osgb1000028203597,10021,4,12/11/2005,Buildings,1,2.164992,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.8,64.5,64.5,2.7,2.7,99.0,6.30337768,2.165,37.43694699094131
81,"MULTIPOLYGON (((431294.1 266372.55, 431296.15 266373.1, 431295.95 266373.85, 431294.5 266373.55, 431293.85 266373.45, 431294.1 266372.55)))",Topography_TopographicArea.81516200,81516200,osgb1000028203598,10021,4,12/11/2005,Buildings,1,1.79376,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.8,65.7,73.9,3.9,12.1,99.0,5.97114096,1.79375,37.83599476688831
82,"MULTIPOLYGON (((431296.15 266373.1, 431294.1 266372.55, 431294.3 266371.75, 431296.35 266372.25, 431296.15 266373.1)))",Topography_TopographicArea.81516201,81516201,osgb1000028203599,10021,4,12/11/2005,Buildings,1,1.796256,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.8,73.2,74.1,11.4,12.3,99.0,5.9304269,1.79625,38.692182673007785
83,"MULTIPOLYGON (((431296.35 266372.25, 431294.3 266371.75, 431294.65 266370.55, 431296.35 266371, 431296.65 266371.1, 431296.35 266372.25)))",Topography_TopographicArea.81516202,81516202,osgb1000028203600,10021,4,12/11/2005,Buildings,1,2.567488,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.7,69.9,73.9,8.2,12.2,99.0,6.62335952,2.5675,39.442426395967196
84,"MULTIPOLYGON (((431294.6 266369.5, 431296.6 266370, 431296.35 266371, 431294.65 266370.55, 431294.3 266370.45, 431294.6 266369.5)))",Topography_TopographicArea.81516203,81516203,osgb1000028203601,10021,4,12/11/2005,Buildings,1,2.125,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.7,72.9,74.2,11.2,12.5,99.0,6.21112819,2.125,40.47054484437501
85,"MULTIPOLYGON (((431296.6 266370, 431294.6 266369.5, 431294.9 266368.55, 431296.85 266369.05, 431296.6 266370)))",Topography_TopographicArea.81516204,81516204,osgb1000028203602,10021,4,12/11/2005,Buildings,1,2.013744,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.6,71.4,71.8,9.8,10.2,99.0,6.0532221,2.01375,41.41017387068995
86,"MULTIPOLYGON (((431294.9 266368.55, 431295.05 266368.1, 431295.5 266367.45, 431297.1 266367.9, 431296.85 266369.05, 431294.9 266368.55)))",Topography_TopographicArea.81516205,81516205,osgb1000028203603,10021,4,12/11/2005,Buildings,1,2.251248,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.5,66.2,68.7,4.7,7.2,99.0,6.11693052,2.25125,42.35239072359344
87,"MULTIPOLYGON (((431297.1 266367.9, 431295.5 266367.45, 431295.95 266366.75, 431296.5 266366, 431297.45 266366.65, 431297.1 266367.9)))",Topography_TopographicArea.81516206,81516206,osgb1000028203604,10021,4,12/11/2005,Buildings,1,2.11624,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.5,64.6,64.9,3.1,3.4,99.0,5.87345857,2.11625,43.594552411983706
88,"MULTIPOLYGON (((431298.95 266363.9, 431298.2 266363.4, 431298.5 266362.9, 431299.4 266361.5, 431300.2 266362.05, 431298.95 266363.9)))",Topography_TopographicArea.81516207,81516207,osgb1000028203605,10021,4,12/11/2005,Buildings,1,2.111248,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.3,64.4,64.4,3.1,3.1,99.0,6.35235045,2.11125,48.45835841215698
89,"MULTIPOLYGON (((431299.8 266364.45, 431298.95 266363.9, 431300.2 266362.05, 431300.95 266362.55, 431299.8 266364.45)))",Topography_TopographicArea.81516208,81516208,osgb1000028203606,10021,4,12/11/2005,Buildings,1,2.13,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.3,64.3,64.3,3.0,3.0,99.0,6.36744524,2.13,48.500000000011646
90,"MULTIPOLYGON (((431300.75 266365.05, 431299.8 266364.45, 431300.95 266362.55, 431301.95 266363.2, 431300.75 266365.05)))",Topography_TopographicArea.81516209,81516209,osgb1000028203607,10021,4,12/11/2005,Buildings,1,2.562504,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.4,64.1,64.3,2.7,2.9,99.0,6.74232724,2.5625,48.580500203278035
91,"MULTIPOLYGON (((431301.95 266363.2, 431302.65 266363.7, 431301.5 266365.5, 431300.75 266365.05, 431301.95 266363.2)))",Topography_TopographicArea.81516210,81516210,osgb1000028203608,10021,4,12/11/2005,Buildings,1,1.881264,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.4,64.1,64.1,2.7,2.7,99.0,6.07598396,1.88125,48.70659606257855
92,"MULTIPOLYGON (((431303.35 266364.15, 431302.2 266366, 431301.5 266365.5, 431302.65 266363.7, 431303.35 266364.15)))",Topography_TopographicArea.81516211,81516211,osgb1000028203609,10021,4,12/11/2005,Buildings,1,1.823744,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.4,64.0,64.1,2.6,2.7,99.0,6.0067014,1.82375,48.842220465518764
93,"MULTIPOLYGON (((431303.35 266364.15, 431304.1 266364.65, 431302.9 266366.45, 431302.2 266366, 431303.35 266364.15)))",Topography_TopographicArea.81516212,81516212,osgb1000028203610,10021,4,12/11/2005,Buildings,1,1.881248,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.4,64.0,64.0,2.6,2.6,99.0,6.07518652,1.88125,48.922515266522375
94,"MULTIPOLYGON (((431304.85 266365.15, 431303.65 266366.95, 431302.9 266366.45, 431304.1 266364.65, 431304.85 266365.15)))",Topography_TopographicArea.81516213,81516213,osgb1000028203611,10021,4,12/11/2005,Buildings,1,1.95,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.4,63.9,64.1,2.5,2.7,99.0,6.12943717,1.95,49.054714350438104
95,"MULTIPOLYGON (((431305.15 266367.05, 431304.75 266367.65, 431303.65 266366.95, 431304.85 266365.15, 431305.9 266365.9, 431305.15 266367.05)))",Topography_TopographicArea.81516214,81516214,osgb1000028203612,10021,4,12/11/2005,Buildings,1,2.765016,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.4,64.2,64.3,2.8,2.9,99.0,6.85158331,2.765,49.198602622464264
96,"MULTIPOLYGON (((431299.95 266380.4, 431300.9 266379, 431302 266377.3, 431303.3 266378.2, 431304.65 266376.3, 431324 266388.95, 431325.95 266390.25, 431326.2 266389.85, 431327.95 266391, 431334.7 266395.4, 431335 266395.6, 431328.5 266405.55, 431327.2 266407.5, 431326.6 266408.4, 431318 266402.8, 431317.85 266402.7, 431319.55 266400.05, 431316.05 266397.75, 431298.15 266386.05, 431299.5 266384, 431300.5 266382.45, 431299.2 266381.6, 431299.95 266380.4)))",Topography_TopographicArea.81516259,81516259,osgb1000028203657,10021,4,12/11/2005,Buildings,1,468.196256,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,60.8,80.7,81.7,19.9,20.9,99.0,105.81569991,468.19625002,32.83462349416254
97,"MULTIPOLYGON (((431304.65 266376.3, 431303.3 266378.2, 431302 266377.3, 431300.9 266379, 431300.3 266378.65, 431302.7 266374.9, 431304.65 266376.3)))",Topography_TopographicArea.81516260,81516260,osgb1000028203658,10021,4,12/11/2005,Buildings,1,6.942496,6/28/1989,New,1,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,61.6,63.6,64.4,2.0,2.8,99.0,13.48414651,6.9425,38.80212623040326
25,"MULTIPOLYGON (((427984.71 436024.92, 427979.35 436027.1, 427980 436029.75, 427978.9 436032.65, 427977.5 436037.35, 427964.35 436032.83, 427962.47 436032.53, 427962.42 436028.15, 427962.42 436027.32, 427962.32 436021.58, 427962.25 436017.55, 427962.2 436016.55, 427948.65 436016.73, 427948.95 436010.5, 427949.77 436000, 427949.77 435999.99, 427957.35 435999.65, 427957.65 436000, 427958.44 436001.076, 427961.044 435999.164, 427962.825 436001.591, 427964.682 436004.12, 427966.422 436006.49, 427966.605 436006.739, 427967.182 436007.524, 427970.2 436005, 427973.73 436008.83, 427967.85 436013.89, 427968.59 436014.89, 427978.03 436009.42, 427979.45 436013.5, 427980 436013.35, 427984.71 436024.92)))",Topography_TopographicArea.84915503,84915503,osgb1000032491870,10021,8,10/21/2015,Buildings,1,714.857714,10/7/2015,Modified,4,Building,1,null,0,Manmade,50,null,34,8.0,3/8/2023,84.0,87.4,95.1,3.4,11.1,99.0,148.06511347,714.85771401,14.376296498059427
26,"MULTIPOLYGON (((427947.5 436071.9, 427946.89 436073.12, 427956.66 436077.98, 427953.2 436084.45, 427943.7 436079.5, 427938.383 436076.76, 427941.126 436071.437, 427942.014 436071.895, 427942.823 436070.326, 427944.9 436071.45, 427945.3 436070.65, 427947.5 436071.9)))",Topography_TopographicArea.84920421,84920421,osgb1000032497995,10021,3,10/21/2015,Buildings,1,124.411846,10/7/2015,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,3/8/2023,86.0,92.6,97.7,6.6,11.7,99.0,50.8458412,124.41184599,43.411677933480235
27,"MULTIPOLYGON (((427958.95 436073.7, 427956.66 436077.98, 427946.89 436073.12, 427947.5 436071.9, 427945.3 436070.65, 427944.9 436071.45, 427942.823 436070.326, 427941.85 436069.8, 427942 436069.15, 427940.46 436068.74, 427940.7 436065.58, 427942.8 436065.7, 427948.92 436068.7, 427958.95 436073.7)))",Topography_TopographicArea.84920422,84920422,osgb1000032497996,10021,3,10/21/2015,Buildings,1,84.588896,10/7/2015,Restructured,2,Building,1,null,0,Manmade,50,null,34,3.0,3/8/2023,86.2,93.8,98.4,7.6,12.2,99.0,49.57879033,84.58832501,38.805592393361195
28,"MULTIPOLYGON (((427962.21 436067.01, 427958.95 436073.7, 427948.92 436068.7, 427949.85 436066.9, 427949.4 436065.8, 427950.55 436063.55, 427943.437 436059.745, 427942.7 436059.35, 427934.57 436059.08, 427934.9 436054.65, 427937.25 436054.74, 427941.87 436054.93, 427943.5 436055, 427945.46 436055.95, 427949.563 436057.948, 427951.99 436059.129, 427952.65 436059.45, 427951.9 436061.05, 427957.35 436063.75, 427957.05 436064.45, 427962.21 436067.01)))",Topography_TopographicArea.84920423,84920423,osgb1000032497997,10021,7,10/21/2015,Buildings,1,171.063664,10/7/2015,Restructured,5,Building,1,null,0,Manmade,50,null,34,7.0,3/8/2023,86.3,94.9,98.4,8.6,12.1,99.0,79.0230848,171.06826849,32.00734417284609
29,"MULTIPOLYGON (((427964.451 436062.408, 427964.276 436062.768, 427962.21 436067.01, 427957.05 436064.45, 427957.35 436063.75, 427951.9 436061.05, 427952.65 436059.45, 427951.99 436059.129, 427949.563 436057.948, 427950.571 436055.823, 427950.777 436055.389, 427952.14 436056.089, 427952.823 436056.439, 427952.829 436056.442, 427952.84 436056.448, 427964.451 436062.408)))",Topography_TopographicArea.84920424,84920424,osgb1000032497998,10021,4,10/21/2015,Buildings,1,66.873374,10/7/2015,Restructured,3,Building,1,null,0,Manmade,50,null,34,4.0,3/8/2023,86.5,95.0,98.4,8.5,11.9,99.0,41.12519387,66.87284849,27.526209946150296
30,"MULTIPOLYGON (((427971.782 436050.165, 427968.49 436056.94, 427965.571 436062.938, 427964.451 436062.408, 427952.84 436056.448, 427952.829 436056.442, 427955.72 436050.47, 427954.4 436049.8, 427956.87 436044.96, 427957.75 436043.25, 427958.9 436043.85, 427971.782 436050.165)))",Topography_TopographicArea.84920425,84920425,osgb1000032498001,10021,3,11/18/2012,Buildings,1,212.252723,11/16/2012,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,3/8/2023,86.1,91.4,94.0,5.3,7.9,99.0,59.62191047,212.25272301,16.057535178207804
31,"MULTIPOLYGON (((427977.5 436037.35, 427974.15 436043.95, 427973.6 436043.65, 427967.85 436040.8, 427967.45 436041.65, 427961.41 436038.78, 427964.35 436032.83, 427977.5 436037.35)))",Topography_TopographicArea.84920426,84920426,osgb1000032498003,10021,3,1/15/2009,Buildings,1,95.749664,12/15/2008,Attributes,2,Building,1,null,0,Manmade,50,null,34,3.0,3/8/2023,85.8,91.7,93.1,5.9,7.3,99.0,42.61403925,95.74965,13.648324728158208
32,"MULTIPOLYGON (((427998.2 436066.73, 427993.85 436064.45, 427993.2 436064.75, 427988.95 436062.6, 427988.55 436062.4, 427988.05 436061.9, 427987.9 436061.65, 427987.7 436061.45, 427987.5 436061.2, 427987.35 436060.9, 427987.25 436060.6, 427987.3 436060.25, 427987.4 436059.85, 427987.55 436059.45, 427987.75 436059.05, 427994.05 436046.78, 428000 436049.7, 428001.7 436050.6, 428001.05 436051.8, 428004.25 436053.45, 428005.6 436056.75, 428000 436067.65, 427998.2 436066.73)))",Topography_TopographicArea.84920493,84920493,osgb1000032498089,10021,7,7/28/2010,Buildings,1,227.359728,7/4/2010,Attributes,3,Building,1,null,0,Manmade,50,null,34,7.0,3/8/2023,86.8,91.3,94.6,4.5,7.8,99.0,59.88155001,227.35975,5.360744392598756
33,"MULTIPOLYGON (((427987.15 436129.15, 427986.17 436128.72, 427986.35 436127.95, 427982.06 436126.73, 427978.11 436125.62, 427978.75 436124.45, 427979.45 436124.8, 427981 436121.5, 427989.54 436105.47, 427994.85 436095.5, 427995.55 436094.2, 428000 436096.45, 428003.3 436098.16, 428006 436099.55, 428006.6 436099.87, 428006 436100.95, 428000 436112.4, 427991.23 436129.06, 427988.15 436127.6, 427987.15 436129.15)))",Topography_TopographicArea.84920564,84920564,osgb1000032498172,10021,6,10/12/2011,Buildings,1,431.35345,10/12/2011,Modified,3,Building,1,null,0,Manmade,50,null,34,6.0,3/8/2023,86.7,103.3,109.0,16.6,22.3,99.0,97.78420475,431.35345001,47.31327298974065
34,"MULTIPOLYGON (((427975.48 436081.72, 427988.89 436089.37, 427982.45 436100.3, 427969.85 436092.2, 427975.48 436081.72)))",Topography_TopographicArea.84920566,84920566,osgb1000032498174,10021,3,1/15/2009,Buildings,1,186.744144,12/15/2008,Attributes,2,Building,1,null,0,Manmade,50,null,34,3.0,3/8/2023,86.1,90.5,92.7,4.4,6.6,99.0,55.0002713,186.74415,36.25979234632709
35,"MULTIPOLYGON (((427993.05 436082.3, 427988.89 436089.37, 427975.48 436081.72, 427979.3 436074.6, 427993.05 436082.3)))",Topography_TopographicArea.84920567,84920567,osgb1000032498175,10021,3,1/15/2009,Buildings,1,126.97336,1/12/2009,Attributes,2,Building,1,null,0,Manmade,50,null,34,3.0,3/8/2023,86.4,91.2,92.9,4.8,6.5,99.0,47.48091455,126.97334999,28.29760238958654
36,"MULTIPOLYGON (((428054.37 436037.17, 428050.85 436040.55, 428050.25 436041.05, 428049.8 436041.55, 428049.4 436042.05, 428046.9 436044.8, 428042.98 436041.564, 428041.65 436040.466, 428037.957 436037.417, 428038.038 436037.321, 428041.949 436032.653, 428041.05 436031.9, 428037.95 436035.6, 428030.712 436029.412, 428028.797 436029.522, 428028.389 436029.545, 428017.603 436020.324, 428017.605 436020.214, 428017.642 436018.607, 428018.638 436017.479, 428020.45 436017.1, 428022.15 436018.55, 428022.75 436017.95, 428014.3 436010.95, 428012.95 436012.5, 428009.45 436009.6, 428018.03 436000, 428019.54 435998.31, 428021.45 436000, 428023.48 436001.67, 428024 436001.35, 428025.15 436001.1, 428025.6 436001.15, 428026.15 436001.3, 428026.65 436001.65, 428026.9 436001.85, 428027.25 436002.3, 428027.45 436002.85, 428027.55 436003.05, 428027.65 436003.65, 428027.6 436004.25, 428027.6 436004.4, 428027.4 436005.05, 428030.35 436007.55, 428032.4 436005.15, 428039.85 436011.55, 428037.361 436014.395, 428038.754 436015.613, 428037.464 436017.087, 428036 436015.807, 428035.7 436016.15, 428035.05 436016.95, 428034.13 436017.46, 428039.35 436022, 428038.7 436022.8, 428044.45 436027.75, 428044 436028.25, 428046.88 436030.73, 428050.43 436033.78, 428055.2 436028.15, 428059.7 436032.05, 428054.37 436037.17)))",Topography_TopographicArea.84955080,84955080,osgb1000032541169,10021,7,4/7/2015,Buildings,1,754.126755,4/2/2015,Modified,5,Building,1,null,0,Manmade,50,null,34,7.0,3/8/2023,85.4,88.8,95.5,3.4,10.1,99.0,188.0843038,754.12675497,40.4987393630865
